player_id,game_id,fgm,fga,pts
1628404,21901231,4,7,10
1629627,21901231,6,8,13
1629637,21901231,1,2,3
1629740,21901231,0,1,0
2544,21901232,6,19,16
2730,21901232,0,0,1
2747,21901232,0,1,0
201149,21901232,0,0,1
201580,21901232,3,4,6
201976,21901232,3,7,12
201980,21901232,2,6,6
202331,21901232,11,17,30
202335,21901232,2,2,5
202694,21901232,0,4,0
202695,21901232,7,16,28
202704,21901232,3,10,10
203076,21901232,8,19,34
203079,21901232,5,10,11
203210,21901232,3,6,8
203484,21901232,2,8,6
1627826,21901232,1,3,2
1627936,21901232,2,7,7
1628398,21901232,4,8,16
1629013,21901232,1,8,2
1629599,21901232,1,1,3
201571,21901233,5,9,11
202066,21901233,1,5,3
202498,21901233,2,4,6
202696,21901233,8,12,22
203082,21901233,3,8,8
203095,21901233,10,15,24
203487,21901233,2,9,6
203516,21901233,2,2,8
203920,21901233,3,6,12
203925,21901233,6,11,14
203932,21901233,2,5,10
204020,21901233,2,8,11
1626147,21901233,0,2,0
1627747,21901233,7,17,17
1627789,21901233,8,12,24
1628365,21901233,4,9,8
1628371,21901233,6,7,16
1628386,21901233,7,9,14
1628964,21901233,0,3,0
1629058,21901233,2,2,5
1629066,21901233,2,4,7
1629109,21901233,1,2,3
1629185,21901233,1,6,2
1629725,21901233,3,8,7
1629743,21901233,3,3,8
201937,21901235,3,7,15
202397,21901235,8,18,17
203894,21901235,4,13,12
203967,21901235,4,6,16
1626163,21901235,1,4,2
1626164,21901235,8,21,27
1626166,21901235,4,7,9
1626170,21901235,2,2,5
1628418,21901235,4,12,10
1628969,21901235,4,8,13
1628972,21901235,6,11,15
1628975,21901235,2,5,7
1629010,21901235,7,9,20
1629021,21901235,1,3,2
1629028,21901235,11,14,24
1629060,21901235,8,15,21
1629067,21901235,2,6,9
1629140,21901235,0,0,1
1629661,21901235,5,8,12
1629678,21901235,0,2,0
2544,21901243,7,15,20
2730,21901243,2,2,5
2747,21901243,0,1,0
200768,21901243,8,16,33
201188,21901243,3,7,8
201580,21901243,1,3,3
201586,21901243,2,6,4
201980,21901243,0,7,0
202693,21901243,3,10,6
203076,21901243,2,7,14
203079,21901243,4,11,12
203484,21901243,2,7,5
1626178,21901243,0,1,0
1626181,21901243,3,12,8
1627783,21901243,5,17,15
1627832,21901243,5,11,13
1627936,21901243,3,6,11
1628384,21901243,8,9,23
1628398,21901243,5,13,16
1628449,21901243,0,1,0
1629056,21901243,1,2,3
1629744,21901243,0,2,0
2546,21901245,5,14,13
202330,21901245,6,10,22
202355,21901245,2,2,5
202683,21901245,4,7,11
202689,21901245,5,6,14
203081,21901245,8,20,30
203468,21901245,7,17,17
203935,21901245,0,4,3
203994,21901245,12,20,30
1626209,21901245,1,2,2
1627759,21901245,10,18,30
1628369,21901245,11,22,34
1628380,21901245,3,3,6
1628400,21901245,1,3,3
1628464,21901245,4,4,9
1629018,21901245,7,12,21
1629684,21901245,1,3,2
201147,21901247,2,4,4
201571,21901247,3,5,10
202357,21901247,1,4,2
202696,21901247,9,14,23
202709,21901247,0,2,0
203082,21901247,6,10,25
203084,21901247,4,8,12
203095,21901247,2,6,4
203145,21901247,3,7,8
203487,21901247,3,6,12
203516,21901247,3,10,8
203920,21901247,0,1,5
203932,21901247,8,12,22
203953,21901247,1,5,4
203992,21901247,4,13,12
1626158,21901247,5,7,12
1627741,21901247,5,13,12
1627812,21901247,1,2,2
1628365,21901247,6,9,14
1628368,21901247,5,10,13
1628371,21901247,1,3,4
1628385,21901247,9,11,23
1628411,21901247,1,3,2
1628964,21901247,0,1,0
1629109,21901247,1,2,3
1629610,21901247,5,5,12
201937,21901249,7,17,20
203501,21901249,1,12,2
203504,21901249,2,6,4
203552,21901249,6,11,16
203967,21901249,5,8,13
204001,21901249,10,20,30
1626153,21901249,1,5,6
1626163,21901249,3,6,8
1626164,21901249,10,20,30
1626166,21901249,4,10,10
1626246,21901249,4,6,8
1627827,21901249,2,8,5
1628467,21901249,1,4,2
1628499,21901249,0,1,2
1628969,21901249,2,9,4
1628975,21901249,2,4,6
1629028,21901249,3,8,7
1629029,21901249,11,20,40
1629661,21901249,6,11,19
2738,21901250,1,5,2
200768,21901250,2,8,14
201188,21901250,1,2,6
201586,21901250,7,12,15
201609,21901250,9,14,25
202710,21901250,4,9,16
203109,21901250,6,14,16
203482,21901250,6,13,17
1626181,21901250,3,9,7
1627783,21901250,7,14,22
1627832,21901250,8,16,36
1628384,21901250,1,5,7
1628389,21901250,5,9,10
1629056,21901250,0,1,0
1629130,21901250,1,5,3
1629134,21901250,0,7,2
1629639,21901250,5,11,12
202397,21901252,5,13,12
203200,21901252,1,3,2
203894,21901252,6,11,16
203926,21901252,2,6,4
203933,21901252,14,26,34
203960,21901252,3,5,8
204456,21901252,2,5,4
1626167,21901252,7,13,17
1627763,21901252,6,18,20
1628410,21901252,2,4,5
1628418,21901252,9,12,20
1628972,21901252,4,11,10
1628988,21901252,7,12,17
1629010,21901252,7,18,17
1629021,21901252,2,8,5
1629060,21901252,4,12,9
1629067,21901252,3,6,8
1629678,21901252,1,3,3
200755,21901253,5,11,16
201229,21901253,1,2,3
201950,21901253,6,12,15
202324,21901253,1,4,2
202685,21901253,5,9,13
203937,21901253,2,9,5
1627742,21901253,8,16,24
1628366,21901253,2,7,7
1628402,21901253,0,1,0
1628404,21901253,5,6,15
1628415,21901253,5,13,15
1628960,21901253,6,10,17
1628991,21901253,7,17,22
1629001,21901253,1,4,3
1629627,21901253,9,21,23
1629630,21901253,5,21,11
1629634,21901253,5,8,10
1629637,21901253,0,0,2
1629740,21901253,1,4,5
200752,21901254,9,15,24
201143,21901254,4,7,9
201942,21901254,11,20,30
201988,21901254,3,7,8
202692,21901254,1,1,3
202699,21901254,10,17,25
203092,21901254,1,4,2
203526,21901254,2,3,8
203954,21901254,9,17,27
1626196,21901254,5,15,19
1627732,21901254,4,6,8
1627749,21901254,4,14,13
1627751,21901254,2,4,4
1627788,21901254,3,7,12
1628401,21901254,6,11,20
1629003,21901254,6,9,16
1629022,21901254,2,5,5
1629234,21901254,3,5,6
1629640,21901254,4,6,15
1629680,21901254,2,5,5
1629683,21901254,1,2,3
2544,21901255,9,16,22
2730,21901255,4,4,11
2747,21901255,1,3,4
201144,21901255,8,17,24
201162,21901255,0,1,0
201580,21901255,0,1,0
201980,21901255,4,7,8
203076,21901255,13,28,42
203079,21901255,2,6,7
203484,21901255,4,7,10
203497,21901255,6,6,16
203903,21901255,2,13,6
204060,21901255,2,5,5
1626144,21901255,3,5,7
1626220,21901255,2,7,5
1627777,21901255,2,5,4
1627936,21901255,1,3,3
1628378,21901255,9,22,33
1628396,21901255,2,2,5
1628398,21901255,3,6,9
1629752,21901255,1,1,3
2037,21901256,2,4,5
2594,21901256,4,6,13
101107,21901256,2,3,6
101141,21901256,4,6,11
201577,21901256,1,4,2
201588,21901256,3,4,7
202066,21901256,7,15,19
202339,21901256,1,5,8
202498,21901256,2,7,6
203114,21901256,3,8,8
203507,21901256,7,8,16
204020,21901256,4,13,11
1626147,21901256,4,7,11
1626192,21901256,3,6,8
1627789,21901256,8,12,26
1628391,21901256,3,11,8
1628412,21901256,4,9,11
1628425,21901256,2,8,7
1628978,21901256,5,10,11
1629058,21901256,3,7,8
1629066,21901256,4,11,10
1629185,21901256,4,13,10
1629725,21901256,3,10,9
1629743,21901256,2,4,4
101150,21901258,3,8,7
201937,21901258,7,14,18
201976,21901258,2,3,4
202331,21901258,6,17,23
202335,21901258,1,5,3
202694,21901258,6,8,16
202695,21901258,10,21,27
202704,21901258,2,5,5
203210,21901258,4,6,10
203967,21901258,4,9,13
1626163,21901258,1,3,3
1626164,21901258,13,25,35
1626166,21901258,5,9,12
1627826,21901258,7,9,18
1628969,21901258,3,6,9
1628975,21901258,0,2,0
1629013,21901258,1,3,2
1629028,21901258,9,18,19
1629661,21901258,3,10,8
2738,21901260,2,6,6
201609,21901260,6,12,20
202330,21901260,5,13,15
202683,21901260,5,6,10
202689,21901260,4,9,15
202954,21901260,3,7,8
203109,21901260,3,5,8
203482,21901260,4,11,15
203935,21901260,0,5,3
1627759,21901260,9,23,18
1627884,21901260,2,3,6
1628369,21901260,6,11,23
1628389,21901260,5,12,21
1628400,21901260,1,6,3
1628464,21901260,4,5,11
1629130,21901260,6,12,21
1629134,21901260,2,6,4
1629639,21901260,4,10,11
2546,21901261,5,14,15
200782,21901261,2,7,6
201145,21901261,7,15,22
201566,21901261,5,14,15
201935,21901261,7,17,23
202355,21901261,4,5,9
203081,21901261,6,19,21
203085,21901261,2,4,5
203463,21901261,3,5,8
203468,21901261,8,18,20
203496,21901261,2,11,6
203994,21901261,6,15,18
1627863,21901261,6,14,17
1628380,21901261,4,9,8
1629014,21901261,1,4,3
1629018,21901261,5,11,16
201144,21901262,6,13,23
201229,21901262,2,2,6
202685,21901262,8,17,21
203476,21901262,1,4,2
203497,21901262,5,9,21
203903,21901262,6,14,14
203937,21901262,5,9,12
204060,21901262,7,13,25
1626144,21901262,0,1,0
1626220,21901262,4,8,15
1627777,21901262,1,5,3
1628378,21901262,7,18,18
1628396,21901262,2,2,4
1628415,21901262,7,17,23
1628960,21901262,7,10,20
1629001,21901262,2,10,5
1629630,21901262,8,15,20
1629634,21901262,3,7,6
1629730,21901262,0,1,1
201143,21901263,1,3,2
202397,21901263,5,14,12
202692,21901263,3,5,9
202699,21901263,8,18,18
203894,21901263,3,4,9
203954,21901263,11,20,29
1626196,21901263,5,9,15
1627732,21901263,2,10,8
1627788,21901263,3,6,10
1628418,21901263,8,17,19
1628972,21901263,7,16,17
1629003,21901263,4,7,14
1629010,21901263,5,11,19
1629021,21901263,2,6,5
1629060,21901263,2,11,8
1629067,21901263,3,5,6
1629678,21901263,1,1,3
1629680,21901263,1,4,2
200752,21901264,9,18,24
200794,21901264,2,6,7
201942,21901264,5,11,18
201988,21901264,6,10,14
203486,21901264,2,2,4
203584,21901264,2,4,5
203924,21901264,8,14,22
203999,21901264,10,17,25
1627749,21901264,2,8,4
1627751,21901264,1,5,2
1628401,21901264,6,15,23
1628408,21901264,4,8,12
1628420,21901264,8,13,19
1628470,21901264,3,8,8
1629008,21901264,11,19,30
1629022,21901264,4,7,9
1629234,21901264,6,8,12
1629640,21901264,7,10,20
1629683,21901264,0,1,0
2544,21901265,7,19,19
2747,21901265,0,3,0
101108,21901265,8,12,21
201162,21901265,0,1,0
201568,21901265,5,13,19
201580,21901265,3,4,6
201980,21901265,3,8,9
202693,21901265,2,6,5
203076,21901265,3,11,9
203079,21901265,5,13,14
203457,21901265,0,1,0
203460,21901265,2,4,4
203484,21901265,2,5,5
203500,21901265,7,10,18
1626188,21901265,1,5,2
1627846,21901265,2,5,7
1627936,21901265,2,6,7
1628398,21901265,3,7,10
1628977,21901265,3,4,7
1628983,21901265,3,11,13
1628985,21901265,0,1,0
1629647,21901265,0,7,2
1629652,21901265,4,11,14
2594,21901269,0,5,0
2738,21901269,4,8,12
101107,21901269,1,3,2
101141,21901269,0,1,0
201572,21901269,4,9,17
201588,21901269,1,3,9
202083,21901269,3,4,9
202339,21901269,3,8,9
203109,21901269,5,8,15
203114,21901269,9,14,33
203482,21901269,2,8,13
203507,21901269,13,17,33
203524,21901269,1,4,3
1626192,21901269,4,8,11
1627884,21901269,3,4,12
1628389,21901269,2,10,6
1628425,21901269,2,2,5
1628978,21901269,1,4,2
1629130,21901269,7,11,21
1629134,21901269,5,17,14
1629639,21901269,6,12,20
1629734,21901269,0,1,0
201937,21901270,5,12,13
203200,21901270,1,7,3
203506,21901270,4,11,16
203933,21901270,7,20,16
203967,21901270,4,9,16
204456,21901270,4,7,8
1626163,21901270,0,3,0
1626164,21901270,6,12,20
1626166,21901270,6,9,15
1626167,21901270,7,12,17
1627763,21901270,9,16,25
1628388,21901270,1,1,2
1628513,21901270,0,1,0
1628969,21901270,5,9,10
1628975,21901270,1,6,3
1628988,21901270,3,6,9
1629028,21901270,11,18,23
1629048,21901270,1,4,3
1629660,21901270,0,1,0
1629661,21901270,5,13,14
101150,21901271,3,9,6
202331,21901271,10,21,24
202335,21901271,2,4,6
202694,21901271,5,7,16
202695,21901271,10,23,29
202704,21901271,3,6,7
203210,21901271,4,4,10
203501,21901271,3,9,8
203504,21901271,5,15,11
203585,21901271,1,2,2
204001,21901271,9,19,30
1626153,21901271,1,2,4
1626246,21901271,1,2,2
1627826,21901271,10,10,21
1627827,21901271,5,9,12
1628382,21901271,2,4,5
1628467,21901271,3,6,10
1629013,21901271,2,6,5
1629029,21901271,10,21,29
2546,21901272,2,8,7
202355,21901272,1,5,2
203081,21901272,13,21,45
203468,21901272,4,15,13
203486,21901272,5,9,13
203924,21901272,7,11,18
203994,21901272,9,20,22
203999,21901272,3,8,8
1628380,21901272,3,6,7
1628408,21901272,5,11,13
1628420,21901272,4,10,11
1628470,21901272,5,7,13
1628966,21901272,1,3,3
1629008,21901272,10,18,27
1629014,21901272,1,2,2
1629018,21901272,10,15,27
1629626,21901272,4,7,9
2730,21901273,2,4,8
2747,21901273,1,4,2
200782,21901273,2,6,6
201145,21901273,6,13,15
201162,21901273,1,1,2
201935,21901273,11,19,39
201980,21901273,5,7,10
202693,21901273,1,3,3
203076,21901273,5,8,17
203079,21901273,2,10,8
203085,21901273,2,10,11
203463,21901273,7,13,20
203484,21901273,4,7,10
203496,21901273,3,7,8
1626187,21901273,0,3,0
1626188,21901273,2,11,6
1627863,21901273,5,13,14
1628398,21901273,8,16,21
1629659,21901273,4,6,10
200752,21901274,5,9,14
201158,21901274,2,6,8
201942,21901274,4,10,13
202334,21901274,0,2,0
203903,21901274,8,18,24
204060,21901274,4,8,12
1626144,21901274,4,13,14
1627749,21901274,4,10,11
1627751,21901274,9,12,19
1627777,21901274,3,11,7
1628396,21901274,7,9,15
1628401,21901274,8,15,24
1629022,21901274,6,15,14
1629234,21901274,4,5,8
1629625,21901274,3,8,8
1629640,21901274,1,2,4
1629671,21901274,4,9,14
1629683,21901274,2,5,4
1629714,21901274,3,8,8
1629730,21901274,1,3,5
1629752,21901274,1,2,4
200755,21901278,5,14,15
201950,21901278,11,16,28
202324,21901278,5,8,12
202397,21901278,7,16,18
202734,21901278,2,4,5
203894,21901278,3,6,9
1626170,21901278,0,3,0
1627742,21901278,4,15,17
1628366,21901278,1,7,2
1628402,21901278,6,10,13
1628404,21901278,2,7,10
1628418,21901278,9,18,22
1628972,21901278,6,16,20
1629010,21901278,2,8,6
1629021,21901278,0,1,2
1629060,21901278,10,16,23
1629067,21901278,1,4,7
1629637,21901278,2,2,6
1629678,21901278,0,2,0
1629740,21901278,4,5,10
2546,21901280,8,15,21
101150,21901280,5,10,12
202331,21901280,8,16,21
202335,21901280,3,3,8
202694,21901280,6,13,15
202704,21901280,6,14,17
203081,21901280,10,23,22
203210,21901280,3,7,13
203468,21901280,11,21,29
203585,21901280,3,4,7
203994,21901280,3,8,10
1626209,21901280,1,2,4
1627826,21901280,2,5,9
1628380,21901280,3,5,7
1629013,21901280,6,12,19
1629014,21901280,1,3,2
1629018,21901280,7,13,22
1629611,21901280,0,1,1
2544,21901282,13,24,31
2730,21901282,3,5,10
201162,21901282,1,4,2
201580,21901282,2,3,5
203076,21901282,3,14,8
203200,21901282,1,5,3
203484,21901282,3,7,8
203506,21901282,9,17,22
203926,21901282,1,5,3
203933,21901282,15,22,39
203960,21901282,2,4,4
204456,21901282,0,3,0
1626167,21901282,2,8,7
1626188,21901282,8,14,21
1627763,21901282,8,13,24
1627936,21901282,2,8,5
1628398,21901282,3,14,11
1628988,21901282,3,3,7
1629048,21901282,3,4,7
1629659,21901282,4,7,10
101108,21901285,4,9,13
201568,21901285,6,8,20
202397,21901285,3,7,10
203488,21901285,5,11,14
1626170,21901285,3,8,6
1627784,21901285,2,3,4
1627846,21901285,3,6,6
1628390,21901285,1,6,3
1628418,21901285,2,8,9
1628972,21901285,5,14,12
1628977,21901285,5,7,13
1628983,21901285,6,12,18
1629010,21901285,7,15,19
1629021,21901285,5,8,12
1629060,21901285,4,11,11
1629067,21901285,5,12,14
1629126,21901285,1,1,2
1629140,21901285,1,2,3
1629647,21901285,8,13,23
1629652,21901285,4,11,9
1629678,21901285,1,4,3
200752,21901287,5,11,19
200755,21901287,10,16,31
201158,21901287,3,11,14
201942,21901287,10,16,27
201950,21901287,2,12,7
202324,21901287,5,8,10
202734,21901287,1,3,2
1627742,21901287,6,14,17
1627749,21901287,5,14,18
1627751,21901287,2,4,4
1628366,21901287,2,10,5
1628401,21901287,6,11,16
1628402,21901287,2,5,5
1628404,21901287,0,1,0
1629022,21901287,3,13,7
1629234,21901287,4,6,8
1629627,21901287,10,20,25
1629637,21901287,2,2,6
1629638,21901287,1,2,3
1629640,21901287,2,3,9
1629740,21901287,1,3,2
201571,21901288,3,12,12
202330,21901288,12,18,31
202683,21901288,1,4,4
202689,21901288,1,9,4
202696,21901288,11,27,26
202954,21901288,3,5,10
203082,21901288,6,17,18
203516,21901288,4,7,10
203920,21901288,0,0,4
203935,21901288,3,10,8
1627759,21901288,7,19,19
1628365,21901288,7,18,16
1628369,21901288,10,24,29
1628400,21901288,1,4,3
1628411,21901288,2,7,9
1628464,21901288,3,4,6
1628982,21901288,3,5,8
1629057,21901288,4,5,8
1629109,21901288,5,8,15
1629724,21901288,0,1,1
2546,21901289,6,13,20
201143,21901289,6,9,15
202692,21901289,8,14,20
202699,21901289,7,19,16
203081,21901289,16,28,51
203118,21901289,4,7,9
203124,21901289,0,2,0
203468,21901289,7,17,16
203658,21901289,0,1,1
203922,21901289,2,5,4
203954,21901289,1,6,2
203994,21901289,5,9,15
1626196,21901289,13,20,34
1626209,21901289,5,10,12
1627788,21901289,1,1,7
1628380,21901289,1,3,2
1629003,21901289,4,10,11
1629014,21901289,0,1,0
1629018,21901289,2,8,5
1629117,21901289,1,2,3
1629680,21901289,1,3,2
101150,21901291,5,13,18
202066,21901291,6,14,19
202335,21901291,3,5,8
202694,21901291,6,9,15
202695,21901291,14,25,39
202704,21901291,2,9,5
203210,21901291,3,8,8
203585,21901291,2,3,4
203925,21901291,10,16,25
204020,21901291,6,11,21
1626147,21901291,1,1,3
1627747,21901291,10,17,27
1627789,21901291,1,3,3
1627826,21901291,4,8,8
1628386,21901291,7,9,16
1629013,21901291,0,6,1
1629066,21901291,3,6,7
1629185,21901291,3,8,8
1629611,21901291,6,7,14
101108,21901292,3,9,14
201937,21901292,2,5,7
203460,21901292,3,7,7
203488,21901292,4,8,11
203967,21901292,7,12,16
1626163,21901292,0,1,0
1626164,21901292,9,17,35
1626166,21901292,4,12,14
1627767,21901292,0,1,2
1627846,21901292,6,9,15
1628390,21901292,1,5,2
1628969,21901292,6,14,18
1628975,21901292,3,3,8
1628977,21901292,4,13,9
1628985,21901292,1,4,3
1628987,21901292,3,6,8
1629028,21901292,5,10,10
1629126,21901292,0,5,2
1629647,21901292,8,16,22
1629652,21901292,2,8,8
1629660,21901292,0,3,0
1629661,21901292,6,11,18
200826,21901293,7,13,18
201144,21901293,3,7,9
202334,21901293,3,4,7
203497,21901293,3,5,9
203501,21901293,11,15,27
203504,21901293,5,10,14
203552,21901293,8,11,22
203903,21901293,6,9,18
204060,21901293,3,7,7
1626144,21901293,6,12,14
1626153,21901293,2,4,4
1626220,21901293,0,4,0
1626246,21901293,7,11,20
1627777,21901293,4,5,13
1628382,21901293,1,5,2
1628396,21901293,2,2,5
1628467,21901293,5,9,11
1628499,21901293,0,3,0
1629625,21901293,2,5,7
1629671,21901293,2,8,5
1629714,21901293,1,7,3
1629729,21901293,2,4,4
1629730,21901293,4,7,17
2738,21901295,0,4,0
201609,21901295,5,16,11
202710,21901295,5,13,19
203109,21901295,5,8,14
203200,21901295,2,8,7
203482,21901295,3,11,8
203506,21901295,4,9,14
203926,21901295,4,11,9
203933,21901295,5,14,12
203960,21901295,1,2,4
204456,21901295,3,4,7
1626167,21901295,3,7,9
1627763,21901295,4,12,12
1627884,21901295,9,11,18
1628389,21901295,4,10,10
1628410,21901295,2,4,5
1628988,21901295,3,8,8
1628993,21901295,1,3,3
1629048,21901295,1,2,2
1629130,21901295,5,11,14
1629216,21901295,1,3,3
1629639,21901295,7,11,17
201571,21901297,1,8,6
202498,21901297,4,5,12
202696,21901297,5,15,12
203516,21901297,3,4,12
203920,21901297,4,7,12
204020,21901297,5,10,14
1626147,21901297,1,15,2
1627789,21901297,8,12,24
1628365,21901297,7,18,18
1628411,21901297,5,11,18
1628982,21901297,2,4,4
1629058,21901297,5,15,17
1629066,21901297,1,4,2
1629109,21901297,1,2,2
1629168,21901297,2,8,8
1629185,21901297,1,6,3
1629724,21901297,2,6,4
1629725,21901297,8,15,24
1629743,21901297,5,7,10
200752,21901298,5,11,13
200782,21901298,1,5,3
201145,21901298,6,9,17
201158,21901298,5,11,13
201566,21901298,8,17,20
201942,21901298,9,13,23
201960,21901298,2,5,6
203085,21901298,5,12,13
203463,21901298,6,16,16
203496,21901298,2,9,6
203998,21901298,2,3,5
1626187,21901298,1,5,6
1627749,21901298,5,10,11
1627751,21901298,6,7,14
1628401,21901298,2,9,7
1629002,21901298,1,1,2
1629022,21901298,4,12,12
1629234,21901298,1,4,4
1629598,21901298,3,8,13
1629640,21901298,8,12,24
1629677,21901298,0,2,0
1629683,21901298,0,1,0
201937,21901299,6,11,16
202692,21901299,9,17,23
203118,21901299,7,12,17
203124,21901299,4,6,9
203526,21901299,9,18,22
203658,21901299,2,4,4
203922,21901299,5,9,15
203967,21901299,7,9,18
1626163,21901299,6,8,13
1626164,21901299,11,24,35
1626166,21901299,3,6,7
1627788,21901299,3,11,12
1628969,21901299,8,10,24
1628975,21901299,1,1,3
1629003,21901299,4,12,8
1629028,21901299,4,10,8
1629661,21901299,3,10,6
1629680,21901299,3,4,7
2594,21901303,1,6,3
101141,21901303,1,6,3
201572,21901303,9,11,24
201577,21901303,3,6,8
201588,21901303,2,8,5
202397,21901303,8,15,19
203507,21901303,1,3,12
203648,21901303,4,8,8
1626170,21901303,0,3,0
1626192,21901303,3,7,10
1627784,21901303,1,1,3
1628391,21901303,4,6,11
1628394,21901303,4,9,10
1628412,21901303,7,10,19
1628418,21901303,5,9,13
1628425,21901303,9,16,23
1628972,21901303,3,15,9
1629010,21901303,4,11,15
1629021,21901303,1,3,6
1629060,21901303,6,18,20
1629067,21901303,5,6,10
1629140,21901303,0,0,1
1629678,21901303,2,5,7
200782,21901304,1,6,3
201145,21901304,5,12,14
201569,21901304,5,15,13
201935,21901304,13,21,45
201960,21901304,0,2,3
203085,21901304,1,9,3
203200,21901304,6,10,18
203463,21901304,2,9,7
203496,21901304,3,8,11
203506,21901304,7,26,16
203926,21901304,6,7,16
203960,21901304,3,3,9
204456,21901304,3,9,6
1626167,21901304,5,14,18
1626187,21901304,1,3,2
1628410,21901304,6,11,17
1628988,21901304,1,11,2
1628993,21901304,1,3,2
1629048,21901304,2,6,4
1629598,21901304,1,1,3
2738,21901306,0,4,0
101108,21901306,4,12,12
201568,21901306,2,10,14
201609,21901306,7,12,16
202710,21901306,2,3,7
203086,21901306,0,4,0
203109,21901306,1,4,3
203457,21901306,1,1,2
203460,21901306,2,3,6
203482,21901306,4,6,9
203488,21901306,2,5,6
203500,21901306,4,7,8
203524,21901306,4,10,10
1627846,21901306,5,9,13
1627884,21901306,2,2,4
1628389,21901306,3,5,6
1628390,21901306,1,5,3
1628977,21901306,4,9,11
1628983,21901306,6,9,18
1628985,21901306,0,4,0
1629130,21901306,6,8,19
1629216,21901306,1,7,3
1629639,21901306,9,16,30
1629647,21901306,8,14,21
1629652,21901306,0,1,2
1629735,21901306,3,5,8
2546,21901309,4,12,9
202066,21901309,4,10,15
202355,21901309,5,6,16
203081,21901309,13,22,42
203468,21901309,9,21,25
203925,21901309,9,14,19
203994,21901309,11,17,22
204020,21901309,7,13,16
1626147,21901309,1,2,3
1626209,21901309,1,5,2
1627747,21901309,16,29,37
1627789,21901309,7,13,19
1628380,21901309,1,7,2
1628386,21901309,5,8,14
1629014,21901309,0,1,0
1629018,21901309,6,13,16
1629066,21901309,3,5,8
1629725,21901309,1,2,2
2594,21901311,1,3,4
101107,21901311,2,2,5
201229,21901311,3,5,9
201572,21901311,6,14,19
201577,21901311,2,9,5
202339,21901311,1,7,3
202685,21901311,11,17,26
203114,21901311,5,13,14
203476,21901311,1,6,7
203648,21901311,1,4,2
203937,21901311,3,6,10
1626192,21901311,1,4,2
1628391,21901311,5,10,12
1628412,21901311,7,13,18
1628415,21901311,12,18,31
1628425,21901311,1,6,5
1628960,21901311,4,6,9
1628978,21901311,7,13,17
1629001,21901311,2,6,5
1629630,21901311,5,17,12
1629634,21901311,4,9,10
200826,21901313,4,12,9
201937,21901313,2,6,7
203077,21901313,2,5,6
203501,21901313,2,8,8
203504,21901313,3,8,7
203552,21901313,3,9,8
203967,21901313,6,10,16
1626153,21901313,2,4,4
1626164,21901313,11,20,27
1626166,21901313,5,8,15
1626246,21901313,9,14,18
1627767,21901313,3,4,6
1627827,21901313,0,1,0
1628382,21901313,5,10,13
1628467,21901313,1,2,3
1628499,21901313,2,3,4
1628969,21901313,6,10,14
1628975,21901313,3,7,9
1629028,21901313,5,10,11
1629029,21901313,5,9,18
1629059,21901313,0,0,4
1629660,21901313,1,3,4
1629661,21901313,7,11,15
1629729,21901313,1,4,4
201158,21901314,6,11,16
202334,21901314,5,6,11
203903,21901314,4,12,11
204060,21901314,1,4,3
1626220,21901314,1,4,2
1627749,21901314,5,14,12
1627751,21901314,5,6,10
1627777,21901314,5,10,13
1628378,21901314,3,5,11
1628396,21901314,3,7,6
1628430,21901314,4,9,10
1629002,21901314,3,6,10
1629022,21901314,6,14,15
1629234,21901314,1,6,8
1629625,21901314,2,7,4
1629640,21901314,8,12,24
1629671,21901314,4,8,10
1629677,21901314,5,10,16
1629683,21901314,0,0,1
1629714,21901314,6,13,13
1629730,21901314,6,12,18
1629752,21901314,3,4,6
201149,21901317,4,7,9
201568,21901317,0,3,3
202335,21901317,4,16,17
202704,21901317,2,8,7
203210,21901317,5,11,13
203457,21901317,2,2,5
203460,21901317,1,9,3
203471,21901317,6,12,17
203488,21901317,1,3,3
203500,21901317,0,2,0
203585,21901317,2,11,9
1627826,21901317,2,3,6
1628390,21901317,0,2,0
1628977,21901317,10,22,27
1628983,21901317,6,10,13
1628985,21901317,4,12,12
1628987,21901317,2,6,5
1629126,21901317,3,11,6
1629599,21901317,7,17,21
1629611,21901317,8,12,25
1629647,21901317,3,12,9
200794,21901318,4,8,10
201188,21901318,1,3,2
203486,21901318,4,6,10
203584,21901318,4,11,10
203924,21901318,1,6,2
203943,21901318,1,2,2
203999,21901318,1,1,2
1626169,21901318,9,16,23
1626178,21901318,3,9,6
1626181,21901318,6,9,15
1626259,21901318,4,5,10
1627750,21901318,4,5,11
1628408,21901318,6,9,20
1628420,21901318,4,14,16
1628449,21901318,3,8,9
1628470,21901318,1,6,3
1628778,21901318,8,13,22
1628966,21901318,3,11,11
1629056,21901318,5,15,14
1629076,21901318,1,2,4
1629608,21901318,2,6,4
1629626,21901318,2,6,8
1629744,21901318,4,6,12
