player_id,game_id,pos,fgm,fga,pts,oreb,dreb,stl,blk
1628969,21900308,Forward,5,8,15,0,1,0,0
1629059,21900308,Forward,1,2,4,0,0,0,0
1629661,21900308,Forward,4,9,12,0,1,1,0
2544,21900329,Forward,11,23,31,1,6,0,1
2546,21900329,Forward,4,13,15,1,2,3,0
201229,21900329,Forward,0,0,0,0,2,1,0
203076,21900329,Forward,12,21,39,0,9,2,3
1626209,21900329,Forward,1,4,4,0,2,0,0
1627746,21900329,Forward,3,4,6,0,1,0,1
1628398,21900329,Forward,6,13,15,0,6,0,0
1629642,21900329,Forward,1,2,2,0,0,0,2
201567,21900332,Forward,2,7,6,0,7,0,0
202699,21900332,Forward,6,10,15,1,3,0,0
203089,21900332,Forward,3,7,6,2,1,0,0
203118,21900332,Forward,9,12,21,2,4,0,0
203516,21900332,Forward,3,6,8,0,7,2,0
1626204,21900332,Forward,1,4,3,0,2,0,0
1626224,21900332,Forward,1,2,2,0,0,0,0
1628035,21900332,Forward,2,7,5,2,1,0,0
202331,21900343,Forward,10,26,36,0,9,2,1
202335,21900343,Forward,1,5,5,0,0,1,0
203090,21900343,Forward,3,8,8,5,9,0,1
203200,21900343,Forward,1,9,3,3,2,1,0
203926,21900343,Forward,6,9,17,1,5,0,0
203933,21900343,Forward,2,8,12,0,8,1,0
1626149,21900343,Forward,12,21,26,2,5,0,3
1627734,21900343,Forward,7,18,18,4,18,1,1
202722,21900352,Forward,11,18,32,2,7,0,1
203077,21900352,Forward,2,5,4,1,2,0,0
203469,21900352,Forward,5,6,14,2,8,1,0
1628970,21900352,Forward,6,14,16,0,2,0,2
1629021,21900352,Forward,3,7,9,3,3,0,1
1629023,21900352,Forward,5,13,15,0,4,0,1
1629060,21900352,Forward,7,16,18,4,8,1,0
200752,21900396,Forward,4,9,12,2,10,1,1
200757,21900396,Forward,0,2,0,1,0,0,0
200782,21900396,Forward,3,6,9,2,9,2,0
1626168,21900396,Forward,3,6,8,0,4,0,0
1627863,21900396,Forward,2,8,4,2,2,2,0
1629109,21900396,Forward,0,3,3,1,3,0,1
200794,21900414,Forward,4,9,15,5,7,0,0
203486,21900414,Forward,3,6,9,3,3,0,0
203924,21900414,Forward,3,8,8,0,1,0,0
203932,21900414,Forward,4,14,9,1,6,1,1
1628371,21900414,Forward,3,6,7,2,3,0,0
1628411,21900414,Forward,1,1,4,0,0,0,0
1628470,21900414,Forward,0,1,0,0,0,0,0
1629008,21900414,Forward,2,3,4,0,3,1,1
2546,21900428,Forward,1,6,5,3,3,0,3
201229,21900428,Forward,1,2,3,1,0,1,0
203932,21900428,Forward,4,17,11,6,5,0,1
1626209,21900428,Forward,0,2,0,0,3,0,0
1627746,21900428,Forward,2,4,8,2,4,0,2
1628371,21900428,Forward,3,9,10,1,3,4,2
1628411,21900428,Forward,1,3,2,3,0,0,0
1628518,21900428,Forward,0,0,0,0,2,0,0
200794,21900459,Forward,0,2,0,1,1,2,0
202324,21900459,Forward,3,9,8,3,10,1,3
