player_id,game_id,pos,fgm,fga,pts,oreb,dreb,stl,blk
1628365,21900428,Guard,4,7,10,0,2,1,0
1628982,21900428,Guard,1,1,3,0,1,0,0
1629014,21900428,Guard,4,8,8,2,4,0,0
1629018,21900428,Guard,2,4,6,0,1,0,0
200755,21900459,Guard,5,10,15,1,2,0,0
201950,21900459,Guard,8,18,20,2,2,6,0
202734,21900459,Guard,4,8,10,0,1,0,1
203115,21900459,Guard,4,9,10,3,5,0,1
203914,21900459,Guard,6,13,15,1,2,4,0
1627736,21900459,Guard,5,14,13,0,4,0,1
1627750,21900459,Guard,2,10,8,2,2,1,0
1628366,21900459,Guard,4,13,10,3,6,0,0
1628402,21900459,Guard,0,1,0,0,0,0,0
1628404,21900459,Guard,5,10,16,1,8,0,0
1628420,21900459,Guard,2,7,5,0,1,1,1
1629026,21900459,Guard,0,1,0,0,2,0,0
101108,21900503,Guard,7,15,17,1,7,1,0
203471,21900503,Guard,7,17,20,2,5,0,0
203552,21900503,Guard,3,13,9,2,2,1,1
1626153,21900503,Guard,2,7,7,1,2,0,1
1628390,21900503,Guard,0,3,0,1,0,0,0
1628973,21900503,Guard,3,9,7,1,1,0,0
1628977,21900503,Guard,1,4,4,0,1,1,0
1628983,21900503,Guard,6,15,19,2,8,2,1
201571,21900504,Guard,7,15,25,0,3,2,0
202397,21900504,Guard,4,10,10,1,4,1,0
202738,21900504,Guard,3,10,9,0,0,1,0
203078,21900504,Guard,8,20,27,1,3,0,0
203082,21900504,Guard,6,10,15,0,0,1,1
203095,21900504,Guard,7,16,18,0,4,2,1
203705,21900504,Guard,0,1,0,0,0,0,0
203895,21900504,Guard,4,12,15,0,7,1,0
1627780,21900504,Guard,2,5,4,0,3,0,0
1628365,21900504,Guard,6,12,16,1,3,2,0
1628972,21900504,Guard,5,12,14,2,5,1,0
1628982,21900504,Guard,0,2,0,0,0,1,1
1629067,21900504,Guard,1,1,4,0,1,1,1
1629620,21900504,Guard,0,1,0,0,0,0,0
1629678,21900504,Guard,0,1,0,0,0,0,0
1629726,21900504,Guard,2,4,10,1,0,0,0
200768,21900510,Guard,4,16,15,1,3,0,1
201609,21900510,Guard,5,13,13,1,1,0,1
1627775,21900510,Guard,1,8,3,1,0,0,0
1627832,21900510,Guard,3,16,7,1,3,1,0
1629056,21900510,Guard,1,6,5,1,1,0,0
1629134,21900510,Guard,3,14,7,1,3,1,0
1629639,21900510,Guard,5,10,13,1,3,1,0
201565,21900532,Guard,10,16,22,0,2,1,0
202692,21900532,Guard,5,13,27,2,5,1,0
203503,21900532,Guard,2,3,6,0,0,0,0
204025,21900532,Guard,4,5,8,0,0,1,1
204038,21900532,Guard,2,6,6,0,1,2,0
1627814,21900532,Guard,5,12,14,0,5,1,1
1628971,21900532,Guard,6,11,14,2,2,2,0
1628980,21900532,Guard,2,5,6,1,1,1,0
1629004,21900532,Guard,4,12,14,0,2,1,0
1629065,21900532,Guard,1,5,2,0,2,0,0
1629673,21900532,Guard,2,5,4,0,0,2,0
101150,21900534,Guard,9,18,32,1,1,0,0
201976,21900534,Guard,3,7,6,0,5,1,0
203493,21900534,Guard,4,5,9,1,0,3,0
203585,21900534,Guard,1,2,3,0,2,0,1
1628373,21900534,Guard,3,7,7,1,4,0,0
1628443,21900534,Guard,4,9,9,1,2,1,0
1629010,21900534,Guard,0,0,0,0,2,0,0
1629013,21900534,Guard,1,2,5,0,1,1,0
2594,21900546,Guard,0,4,1,0,1,0,0
201588,21900546,Guard,6,11,15,3,1,0,0
201942,21900546,Guard,11,15,25,0,3,0,0
201988,21900546,Guard,6,10,21,0,0,1,0
202083,21900546,Guard,4,7,12,0,1,1,1
202339,21900546,Guard,2,7,8,0,1,0,1
1627749,21900546,Guard,5,11,13,3,6,1,0
1627854,21900546,Guard,2,6,6,0,2,1,0
1628401,21900546,Guard,3,6,9,2,2,0,1
1628425,21900546,Guard,0,1,0,0,0,0,0
1628978,21900546,Guard,6,12,16,1,3,1,0
1629022,21900546,Guard,3,6,8,0,7,0,0
201565,21900548,Guard,9,21,24,0,3,1,0
202688,21900548,Guard,5,9,13,0,2,0,1
203503,21900548,Guard,7,10,18,0,4,0,0
203521,21900548,Guard,1,3,3,0,2,1,0
204038,21900548,Guard,1,5,3,0,0,0,0
1628971,21900548,Guard,3,11,9,1,1,2,1
1629004,21900548,Guard,4,12,12,0,1,1,0
1629012,21900548,Guard,7,19,20,1,1,1,0
1629636,21900548,Guard,4,12,14,2,2,2,0
201961,21900561,Guard,4,6,11,0,3,0,0
203493,21900561,Guard,4,9,9,2,1,0,0
203901,21900561,Guard,6,13,13,1,1,0,0
203903,21900561,Guard,5,13,11,0,0,1,1
1626144,21900561,Guard,8,12,20,1,2,1,1
1628373,21900561,Guard,6,10,16,1,3,1,0
1628378,21900561,Guard,6,11,16,1,2,1,0
1628422,21900561,Guard,5,9,11,1,3,1,0
1628430,21900561,Guard,1,2,2,0,1,0,0
1628443,21900561,Guard,1,2,2,0,0,0,0
1629730,21900561,Guard,0,1,0,0,2,0,0
202689,21900578,Guard,6,12,17,0,5,1,0
202734,21900578,Guard,4,12,10,2,2,1,0
202954,21900578,Guard,2,5,4,0,1,1,1
203935,21900578,Guard,1,4,4,0,4,0,0
1627759,21900578,Guard,4,15,13,0,0,3,0
1628366,21900578,Guard,4,12,10,3,10,0,1
1628402,21900578,Guard,9,18,22,0,0,0,1
1628404,21900578,Guard,3,12,7,3,6,0,0
1629035,21900578,Guard,1,5,2,0,0,1,0
1629638,21900578,Guard,2,10,5,1,2,0,0
1629750,21900578,Guard,2,3,7,0,5,2,0
201609,21900584,Guard,3,7,6,1,1,0,0
203493,21900584,Guard,6,16,16,0,1,2,0
203901,21900584,Guard,5,11,10,0,4,2,0
1628422,21900584,Guard,1,7,2,1,1,1,0
1628443,21900584,Guard,4,7,10,1,1,1,1
1629134,21900584,Guard,9,15,20,0,2,1,1
1629639,21900584,Guard,5,12,15,0,4,0,0
202709,21900612,Guard,3,6,7,2,0,0,0
203501,21900612,Guard,7,15,18,1,5,1,0
203552,21900612,Guard,7,11,21,1,0,0,0
1626153,21900612,Guard,4,7,8,1,2,0,1
1627741,21900612,Guard,10,23,25,0,3,0,0
1627812,21900612,Guard,3,5,9,0,0,0,0
1628368,21900612,Guard,11,17,27,2,5,1,0
1628973,21900612,Guard,1,5,2,0,0,1,0
201609,21900644,Guard,7,16,18,0,2,1,0
202709,21900644,Guard,2,3,4,0,0,0,0
203992,21900644,Guard,5,15,14,1,1,1,1
1627741,21900644,Guard,7,19,20,2,5,3,2
1627812,21900644,Guard,3,5,7,1,3,1,0
1628368,21900644,Guard,7,22,14,0,2,3,0
1629134,21900644,Guard,7,17,25,0,7,0,0
1629639,21900644,Guard,2,6,6,0,0,3,0
201566,21900685,Guard,14,29,32,3,4,2,1
201569,21900685,Guard,5,14,19,0,3,1,1
203085,21900685,Guard,5,9,13,0,6,0,0
203115,21900685,Guard,5,8,11,0,2,1,0
203463,21900685,Guard,6,11,15,0,0,0,0
203914,21900685,Guard,3,5,6,0,2,2,0
1627736,21900685,Guard,3,11,10,0,3,3,0
1628408,21900685,Guard,0,2,0,0,1,0,0
1628420,21900685,Guard,7,15,17,1,6,1,1
202066,21900688,Guard,4,12,11,0,3,1,1
203493,21900688,Guard,4,8,10,0,5,1,0
203901,21900688,Guard,4,10,9,1,2,1,2
203915,21900688,Guard,7,17,23,0,4,0,1
203925,21900688,Guard,5,10,11,1,3,2,0
1627747,21900688,Guard,2,12,7,1,2,1,0
1627789,21900688,Guard,1,2,3,0,0,0,0
1628373,21900688,Guard,5,9,11,0,3,1,0
1628422,21900688,Guard,2,3,4,0,2,1,0
1629033,21900688,Guard,0,1,0,0,1,0,0
202692,21900702,Guard,3,8,12,1,5,1,0
203526,21900702,Guard,7,10,19,0,2,1,0
1626156,21900702,Guard,10,22,28,1,4,2,0
1627732,21900702,Guard,4,11,17,0,4,1,0
1627788,21900702,Guard,3,7,8,0,2,0,2
1627814,21900702,Guard,2,8,6,1,0,0,0
1628980,21900702,Guard,1,2,2,0,0,1,0
1629003,21900702,Guard,5,6,11,0,1,1,0
1629015,21900702,Guard,1,5,3,0,1,1,0
1629673,21900702,Guard,1,5,3,0,2,0,0
1629680,21900702,Guard,2,5,5,0,2,0,0
2594,21900739,Guard,3,5,8,0,1,0,0
202083,21900739,Guard,0,3,2,0,1,0,0
202339,21900739,Guard,5,8,12,2,5,0,1
204020,21900739,Guard,0,3,0,0,1,0,0
1626164,21900739,Guard,9,15,32,0,7,0,0
1626192,21900739,Guard,3,4,8,2,5,0,1
1628425,21900739,Guard,2,3,4,0,2,0,0
1628975,21900739,Guard,6,10,15,0,4,3,0
1628978,21900739,Guard,6,12,15,0,2,2,0
1629607,21900739,Guard,0,1,0,0,0,0,0
1629665,21900739,Guard,2,3,4,0,0,0,0
200768,21900758,Guard,12,21,32,3,5,2,0
203087,21900758,Guard,2,9,5,0,1,1,0
203506,21900758,Guard,5,14,13,1,1,1,0
204456,21900758,Guard,4,4,9,1,3,0,1
1627763,21900758,Guard,10,14,24,2,4,0,0
1627775,21900758,Guard,1,2,4,0,0,0,0
1627832,21900758,Guard,4,10,10,0,3,3,0
1628988,21900758,Guard,2,6,5,0,2,0,1
1629056,21900758,Guard,4,9,11,0,3,1,0
200755,21900765,Guard,7,14,18,0,1,0,0
201950,21900765,Guard,4,11,9,1,2,0,2
202734,21900765,Guard,3,8,8,0,0,0,0
203107,21900765,Guard,4,10,9,1,2,1,0
203897,21900765,Guard,8,19,22,1,2,1,1
1627853,21900765,Guard,5,6,13,0,4,2,0
1627885,21900765,Guard,5,8,11,1,2,1,0
1628366,21900765,Guard,3,5,9,0,3,3,1
1628402,21900765,Guard,1,2,2,0,0,0,1
1628404,21900765,Guard,4,7,12,0,7,2,0
1629632,21900765,Guard,5,15,14,0,6,0,0
1629638,21900765,Guard,0,0,0,0,1,0,0
1629690,21900765,Guard,6,6,15,0,0,0,0
201565,21900808,Guard,1,13,2,0,0,1,1
202704,21900808,Guard,5,16,12,1,2,0,0
203082,21900808,Guard,2,12,5,0,2,4,1
203095,21900808,Guard,6,13,19,0,2,2,0
203487,21900808,Guard,0,2,0,1,8,1,2
203503,21900808,Guard,6,8,16,1,2,0,1
204038,21900808,Guard,4,11,11,0,2,0,0
1628365,21900808,Guard,8,14,22,1,4,2,0
1628971,21900808,Guard,1,2,2,0,10,0,0
1629004,21900808,Guard,2,6,8,0,3,1,0
201144,21900855,Guard,4,6,8,0,0,0,0
201937,21900855,Guard,6,13,22,1,5,7,0
203903,21900855,Guard,5,11,14,2,0,2,0
1626144,21900855,Guard,1,3,4,0,0,0,0
1626164,21900855,Guard,8,18,24,0,4,0,0
1628378,21900855,Guard,11,19,38,1,3,1,0
1628975,21900855,Guard,3,8,8,0,1,1,0
1629660,21900855,Guard,1,1,2,0,1,0,0
1629730,21900855,Guard,0,0,0,0,1,0,0
200755,21900861,Guard,0,0,3,0,5,0,0
200765,21900861,Guard,0,4,0,1,0,1,0
201950,21900861,Guard,5,19,11,1,4,2,0
201980,21900861,Guard,6,10,17,1,4,2,1
202340,21900861,Guard,0,8,0,0,4,1,0
202734,21900861,Guard,0,1,0,0,0,1,0
203484,21900861,Guard,6,11,15,0,1,2,0
1627936,21900861,Guard,3,5,8,0,3,2,1
1628366,21900861,Guard,4,11,10,2,6,0,0
1628404,21900861,Guard,1,4,3,0,3,3,0
1713,21900867,Guard,1,1,2,0,0,0,0
201571,21900867,Guard,3,7,9,0,1,0,0
201952,21900867,Guard,3,7,12,1,2,1,1
203082,21900867,Guard,4,14,14,0,6,0,0
203095,21900867,Guard,11,18,28,1,3,3,0
203487,21900867,Guard,1,6,2,2,0,0,1
1626203,21900867,Guard,0,0,0,1,0,0,0
1628365,21900867,Guard,4,8,8,0,3,3,0
1628989,21900867,Guard,5,12,13,0,3,0,0
1629027,21900867,Guard,10,27,37,0,2,1,1
1629164,21900867,Guard,2,2,4,0,0,0,0
203506,21900890,Guard,7,15,19,1,2,3,0
203521,21900890,Guard,2,3,4,1,1,0,0
204456,21900890,Guard,0,4,0,0,3,0,0
1627763,21900890,Guard,9,13,22,0,1,1,0
1628988,21900890,Guard,1,3,3,0,0,0,1
1629012,21900890,Guard,7,16,16,1,2,0,0
1629636,21900890,Guard,5,13,10,1,1,0,0
1629645,21900890,Guard,5,13,14,0,2,1,2
202397,21900901,Guard,3,9,6,0,4,0,1
203078,21900901,Guard,10,24,34,1,1,5,0
203894,21900901,Guard,3,5,9,0,3,3,0
1627780,21900901,Guard,1,2,2,0,0,0,0
1627814,21900901,Guard,4,11,10,0,6,2,1
1628539,21900901,Guard,6,10,17,0,2,1,1
1628972,21900901,Guard,0,4,2,1,4,1,0
1629010,21900901,Guard,2,5,6,0,3,0,0
1629067,21900901,Guard,2,4,6,0,1,0,1
1629673,21900901,Guard,5,9,17,2,1,0,0
203115,21900913,Guard,8,18,18,0,5,1,0
203914,21900913,Guard,4,7,8,0,4,3,1
1626184,21900913,Guard,0,1,0,0,1,0,0
1627750,21900913,Guard,3,14,14,1,5,1,0
1627814,21900913,Guard,1,9,4,0,3,3,0
1628420,21900913,Guard,2,6,4,0,1,0,1
1628539,21900913,Guard,5,11,15,1,2,0,0
1629673,21900913,Guard,4,7,15,0,3,1,0
201144,21900921,Guard,6,9,17,1,1,0,0
201961,21900921,Guard,1,6,3,0,3,0,0
203493,21900921,Guard,2,4,4,0,5,0,0
203901,21900921,Guard,8,13,20,4,3,0,0
203903,21900921,Guard,2,6,7,0,0,2,0
1626144,21900921,Guard,1,2,2,0,1,0,0
1628373,21900921,Guard,2,3,4,0,0,0,0
1628378,21900921,Guard,9,21,23,0,1,2,0
1629671,21900921,Guard,0,2,0,0,0,0,0
1713,21900969,Guard,2,5,5,0,1,0,0
201952,21900969,Guard,5,7,15,1,2,0,0
201961,21900969,Guard,0,3,0,0,2,0,0
203901,21900969,Guard,4,8,11,0,5,4,1
1626203,21900969,Guard,2,4,5,1,2,0,0
1628373,21900969,Guard,1,7,8,1,3,1,0
1628989,21900969,Guard,4,9,8,0,2,1,1
1629027,21900969,Guard,12,25,42,2,0,0,0
200755,21901231,Guard,7,15,21,1,3,0,0
201144,21901231,Guard,7,16,20,1,0,1,1
201950,21901231,Guard,9,18,20,2,3,3,1
202734,21901231,Guard,3,7,8,1,2,1,0
203903,21901231,Guard,8,17,23,0,5,2,0
1626144,21901231,Guard,0,2,0,0,1,0,0
1628366,21901231,Guard,2,13,4,2,4,2,0
1628378,21901231,Guard,6,14,20,3,2,3,1
1628402,21901231,Guard,0,0,0,0,1,0,0
1628404,21901231,Guard,4,7,10,1,2,0,0
2747,21901232,Guard,0,1,0,0,0,0,0
201976,21901232,Guard,3,7,12,0,1,0,0
201980,21901232,Guard,2,6,6,0,1,0,0
202704,21901232,Guard,3,10,10,1,5,0,0
203079,21901232,Guard,5,10,11,0,3,0,1
203484,21901232,Guard,2,8,6,0,1,1,0
1627936,21901232,Guard,2,7,7,1,3,1,0
1629013,21901232,Guard,1,8,2,0,3,0,0
1629599,21901232,Guard,1,1,3,0,0,0,0
201571,21901233,Guard,5,9,11,0,1,0,0
202066,21901233,Guard,1,5,3,0,3,0,0
203082,21901233,Guard,3,8,8,0,3,1,0
203095,21901233,Guard,10,15,24,0,1,0,1
203487,21901233,Guard,2,9,6,1,0,1,0
203925,21901233,Guard,6,11,14,0,4,1,0
204020,21901233,Guard,2,8,11,1,1,0,0
1627747,21901233,Guard,7,17,17,2,0,1,0
1627789,21901233,Guard,8,12,24,0,4,1,0
1628365,21901233,Guard,4,9,8,1,1,1,0
1628982,21901233,Guard,0,0,0,0,1,1,0
1629058,21901233,Guard,2,2,5,0,2,0,0
1629185,21901233,Guard,1,6,2,1,0,0,0
1629725,21901233,Guard,3,8,7,0,2,1,0
201937,21901235,Guard,3,7,15,0,1,3,0
202397,21901235,Guard,8,18,17,0,4,0,0
203894,21901235,Guard,4,13,12,0,3,1,1
1626164,21901235,Guard,8,21,27,0,5,1,0
1626166,21901235,Guard,4,7,9,0,3,2,1
1626170,21901235,Guard,2,2,5,0,1,0,0
1628972,21901235,Guard,6,11,15,1,0,1,0
1628975,21901235,Guard,2,5,7,0,2,1,0
1629010,21901235,Guard,7,9,20,0,1,1,0
1629067,21901235,Guard,2,6,9,1,3,1,0
1629678,21901235,Guard,0,2,0,0,2,0,0
2747,21901243,Guard,0,1,0,0,1,1,0
200768,21901243,Guard,8,16,33,1,13,1,0
201980,21901243,Guard,0,7,0,1,2,1,2
203079,21901243,Guard,4,11,12,1,2,0,1
203484,21901243,Guard,2,7,5,0,1,0,0
1626181,21901243,Guard,3,12,8,0,0,1,0
1626188,21901243,Guard,0,0,0,0,1,0,0
1627832,21901243,Guard,5,11,13,0,5,1,1
1627936,21901243,Guard,3,6,11,0,0,3,1
1629056,21901243,Guard,1,2,3,0,3,0,0
1629744,21901243,Guard,0,2,0,0,2,0,0
202689,21901245,Guard,5,6,14,0,1,0,1
203081,21901245,Guard,8,20,30,0,2,0,1
203468,21901245,Guard,7,17,17,0,8,2,1
203935,21901245,Guard,0,4,3,0,5,3,2
1627759,21901245,Guard,10,18,30,1,5,2,0
